iteration,global_step,mean_return,mean_length,success_rate,mean_distance,policy_loss,value_loss,entropy,approx_kl,sps,elapsed
760,6225920,-38.9197,50.0,0.0200,0.7133,-0.002058,24.765143,-0.613008,0.013842,3516,1770.5
761,6234112,-37.9535,50.0,0.0000,0.5936,0.008051,19.912082,-0.619683,0.016372,3516,1772.6
762,6242304,-39.0710,50.0,0.0300,0.5673,-0.003589,23.039964,-0.624032,0.012224,3516,1775.0
763,6250496,-37.4293,50.0,0.0000,0.5438,-0.003312,17.480698,-0.629231,0.012736,3517,1777.2
764,6258688,-33.6961,50.0,0.0100,0.5371,-0.003752,18.709463,-0.637823,0.011656,3517,1779.5
765,6266880,-38.3097,50.0,0.0200,0.5226,-0.003745,22.523569,-0.650577,0.012773,3517,1781.7
766,6275072,-32.8352,50.0,0.0100,0.4601,-0.005153,16.185463,-0.661788,0.009547,3517,1784.0
767,6283264,-39.2961,50.0,0.0000,0.6048,-0.005894,22.791460,-0.672952,0.010224,3517,1786.4
768,6291456,-36.5402,50.0,0.0100,0.5284,0.003957,19.499903,-0.682010,0.018662,3517,1788.5
769,6299648,-36.1517,50.0,0.0100,0.5607,-0.002062,21.345386,-0.687003,0.017199,3518,1790.6
770,6307840,-35.5184,50.0,0.0100,0.5816,-0.002842,21.502833,-0.685222,0.011388,3518,1792.8
771,6316032,-36.4883,50.0,0.0200,0.5389,-0.000575,19.310249,-0.687946,0.013575,3518,1795.0
772,6324224,-35.8496,50.0,0.0000,0.5253,0.010931,19.129720,-0.697569,0.018132,3519,1797.0
773,6332416,-39.3906,50.0,0.0100,0.5302,0.014009,22.128038,-0.698684,0.020166,3520,1798.9
774,6340608,-35.4167,50.0,0.0100,0.4976,-0.004982,19.800583,-0.700786,0.009354,3520,1801.1
775,6348800,-35.9383,50.0,0.0000,0.5079,-0.002711,17.788447,-0.702846,0.010981,3520,1803.5
776,6356992,-32.3294,50.0,0.0000,0.5145,0.004597,16.310693,-0.709384,0.023898,3520,1805.6
777,6365184,-34.4478,50.0,0.0200,0.5343,-0.004224,18.315951,-0.718656,0.012559,3520,1807.8
778,6373376,-35.9068,50.0,0.0300,0.5019,0.011682,17.091659,-0.723898,0.025346,3521,1809.7
779,6381568,-38.9286,50.0,0.0000,0.6464,0.014869,25.437994,-0.725865,0.023128,3522,1811.5
780,6389760,-35.8170,50.0,0.0000,0.5309,-0.007760,22.141073,-0.728304,0.009343,3523,1813.7
781,6397952,-36.5712,50.0,0.0100,0.5399,-0.005394,20.211735,-0.728882,0.011611,3523,1815.9
782,6406144,-37.0045,50.0,0.0100,0.5181,-0.006314,20.938191,-0.728451,0.012146,3523,1818.1
783,6414336,-36.9614,50.0,0.0100,0.5587,-0.003900,23.883668,-0.731360,0.007141,3523,1820.4
784,6422528,-36.9921,50.0,0.0100,0.5791,0.000401,23.563361,-0.735955,0.015915,3523,1822.7
785,6430720,-36.8530,50.0,0.0100,0.5375,0.015489,22.025841,-0.739261,0.027717,3524,1824.6
786,6438912,-34.5145,50.0,0.0400,0.5315,0.008884,16.799315,-0.740390,0.019542,3525,1826.6
787,6447104,-36.8387,50.0,0.0100,0.5588,0.000734,19.462620,-0.741555,0.014667,3525,1828.8
788,6455296,-36.7921,50.0,0.0200,0.5102,-0.004296,19.345192,-0.747195,0.009265,3525,1831.0
789,6463488,-33.4011,50.0,0.0000,0.5258,0.009578,17.363213,-0.749223,0.020979,3526,1832.8
790,6471680,-37.0160,50.0,0.0200,0.5342,-0.005421,21.087734,-0.752930,0.011929,3526,1835.0
791,6479872,-34.4531,50.0,0.0100,0.5231,-0.005007,19.665503,-0.763456,0.012886,3527,1837.2
792,6488064,-36.5413,50.0,0.0200,0.5244,0.004309,25.197698,-0.771293,0.017646,3527,1839.5
793,6496256,-36.0900,50.0,0.0200,0.5574,0.007405,18.576291,-0.774000,0.020522,3527,1841.8
794,6504448,-37.4633,50.0,0.0200,0.4883,0.034168,19.882691,-0.772867,0.056096,3527,1844.0
795,6512640,-36.0856,50.0,0.0200,0.5547,-0.004526,21.477170,-0.779121,0.013153,3526,1846.6
796,6520832,-36.5648,50.0,0.0200,0.6156,0.011914,21.403650,-0.790717,0.027729,3526,1848.9
797,6529024,-38.1300,50.0,0.0100,0.6075,-0.002672,22.803176,-0.789634,0.015097,3526,1851.4
798,6537216,-36.3743,50.0,0.0200,0.5177,0.005397,21.519724,-0.795315,0.019219,3526,1853.7
799,6545408,-37.4760,50.0,0.0300,0.5576,0.001641,19.670168,-0.805024,0.017640,3526,1856.1
800,6553600,-37.2787,50.0,0.0100,0.6233,-0.001616,31.383167,-0.814361,0.013280,3526,1858.5
801,6561792,-35.5553,50.0,0.0100,0.5457,-0.005509,20.595335,-0.819223,0.012496,3525,1861.0
802,6569984,-34.9972,50.0,0.0200,0.5080,-0.001126,16.137948,-0.824689,0.013635,3525,1863.3
803,6578176,-34.5062,50.0,0.0100,0.5431,-0.000106,17.320852,-0.826380,0.014508,3525,1865.8
804,6586368,-35.4843,50.0,0.0200,0.5599,-0.004248,18.980084,-0.833517,0.013943,3525,1868.2
805,6594560,-32.9596,50.0,0.0000,0.5410,0.002765,20.037507,-0.848087,0.020753,3525,1870.7
806,6602752,-37.2332,50.0,0.0000,0.4959,0.015874,19.594679,-0.854929,0.021470,3525,1872.7
807,6610944,-34.2518,50.0,0.0400,0.4446,-0.004122,16.284700,-0.857714,0.011685,3525,1875.2
808,6619136,-37.6861,50.0,0.0200,0.5640,-0.004300,18.702677,-0.859111,0.011726,3525,1877.6
809,6627328,-33.0539,50.0,0.0200,0.4603,0.002624,19.065201,-0.865126,0.024132,3525,1880.0
810,6635520,-37.1442,50.0,0.0000,0.5250,0.030569,20.263041,-0.868359,0.041932,3525,1881.9
811,6643712,-36.5587,50.0,0.0000,0.5418,0.026857,20.762179,-0.868256,0.039860,3526,1883.9
812,6651904,-35.6804,50.0,0.0100,0.5332,-0.003347,19.850251,-0.872246,0.011252,3526,1886.4
813,6660096,-36.7128,50.0,0.0200,0.5499,-0.000556,17.867885,-0.881726,0.015967,3525,1888.9
814,6668288,-35.8497,50.0,0.0500,0.5163,-0.002130,18.838963,-0.889608,0.012847,3525,1891.4
815,6676480,-38.2254,50.0,0.0200,0.5515,-0.000389,22.951403,-0.895515,0.017104,3525,1893.9
816,6684672,-34.9284,50.0,0.0100,0.5454,-0.001387,17.860496,-0.893901,0.014726,3525,1896.2
817,6692864,-37.0860,50.0,0.0400,0.6095,0.001480,19.889622,-0.894424,0.014221,3525,1898.3
818,6701056,-36.9849,50.0,0.0100,0.5497,-0.003166,14.855071,-0.895294,0.012652,3525,1900.8
819,6709248,-35.1975,50.0,0.0000,0.4965,0.016201,17.633621,-0.893205,0.028694,3525,1902.8
820,6717440,-39.2191,50.0,0.0000,0.6226,0.020648,20.596385,-0.892408,0.034423,3526,1904.9
821,6725632,-34.5496,50.0,0.0100,0.5359,-0.001780,16.538318,-0.899690,0.013079,3526,1907.3
822,6733824,-37.7906,50.0,0.0100,0.6359,0.010252,19.663085,-0.913697,0.025406,3526,1909.5
823,6742016,-32.5340,50.0,0.0400,0.4733,0.002109,14.439030,-0.913307,0.019428,3526,1911.8
824,6750208,-33.6965,50.0,0.0100,0.4738,0.004556,14.083669,-0.912585,0.020832,3526,1914.2
825,6758400,-35.8056,50.0,0.0000,0.5280,0.025596,20.163149,-0.912230,0.032468,3526,1916.2
826,6766592,-33.2782,50.0,0.0100,0.4907,0.013921,16.550859,-0.911605,0.022741,3526,1918.7
827,6774784,-36.0473,50.0,0.0100,0.5727,0.004496,17.634622,-0.909979,0.019083,3526,1920.9
828,6782976,-33.6727,50.0,0.0100,0.5002,0.006409,14.269041,-0.911886,0.018932,3527,1922.9
829,6791168,-33.3621,50.0,0.0300,0.5160,0.002572,15.477386,-0.914558,0.019209,3527,1925.1
830,6799360,-36.2970,50.0,0.0300,0.5312,-0.000872,17.368926,-0.925756,0.016163,3527,1927.4
831,6807552,-36.0129,50.0,0.0000,0.5441,0.005221,17.025175,-0.938049,0.015542,3528,1929.4
832,6815744,-33.9389,50.0,0.0000,0.4846,0.006915,14.461909,-0.942600,0.019684,3529,1931.3
833,6823936,-34.0882,50.0,0.0000,0.5208,-0.000229,18.475884,-0.948283,0.014803,3529,1933.4
834,6832128,-36.0041,50.0,0.0200,0.5391,0.003733,18.331673,-0.952872,0.019137,3529,1935.8
835,6840320,-39.9527,50.0,0.0200,0.6441,0.035116,18.604445,-0.956715,0.054447,3530,1937.7
836,6848512,-35.5473,50.0,0.0100,0.4975,-0.003052,16.062886,-0.961061,0.010940,3530,1939.9
837,6856704,-35.5677,50.0,0.0000,0.5260,0.006480,17.217485,-0.970581,0.020144,3530,1941.9
838,6864896,-36.6160,50.0,0.0100,0.5572,0.000898,19.138540,-0.983085,0.015841,3531,1944.2
839,6873088,-34.9458,50.0,0.0000,0.5465,-0.000813,18.403247,-0.988467,0.012755,3530,1946.6
840,6881280,-37.4878,50.0,0.0000,0.5448,-0.005300,22.922649,-0.993289,0.010467,3530,1948.8
841,6889472,-38.8721,50.0,0.0100,0.6127,0.011716,23.167331,-0.997134,0.017758,3531,1950.6
842,6897664,-36.3779,50.0,0.0000,0.5780,-0.002345,20.526484,-1.005166,0.011998,3532,1952.8
843,6905856,-32.3766,50.0,0.0200,0.4412,0.000291,16.970288,-1.015652,0.015375,3532,1955.0
844,6914048,-36.2013,50.0,0.0200,0.5246,0.011352,20.129208,-1.018157,0.019309,3533,1956.9
845,6922240,-34.7253,50.0,0.0000,0.5632,0.008110,16.978874,-1.020586,0.024686,3533,1958.9
846,6930432,-31.9256,50.0,0.0300,0.4715,0.013032,16.069853,-1.024406,0.029350,3534,1961.0
847,6938624,-34.7715,50.0,0.0100,0.4833,0.031125,16.155525,-1.027212,0.041115,3535,1962.8
848,6946816,-36.2341,50.0,0.0100,0.5458,0.016629,20.517720,-1.026838,0.028600,3536,1964.6
849,6955008,-33.3457,50.0,0.0000,0.5234,-0.002163,16.847752,-1.026047,0.012919,3536,1966.8
850,6963200,-35.7751,50.0,0.0100,0.5242,-0.001365,19.386655,-1.028521,0.016812,3536,1969.0
851,6971392,-38.5073,50.0,0.0100,0.5734,-0.000274,20.321375,-1.031008,0.016101,3536,1971.2
852,6979584,-36.8260,50.0,0.0200,0.5577,0.003548,18.387821,-1.031030,0.017756,3536,1973.5
853,6987776,-36.8144,50.0,0.0000,0.5307,0.004161,18.535442,-1.033524,0.020374,3536,1975.6
854,6995968,-35.4250,50.0,0.0300,0.5333,-0.001121,18.018662,-1.037984,0.017207,3537,1977.8
855,7004160,-35.4773,50.0,0.0000,0.5085,-0.003344,18.118977,-1.040981,0.014173,3537,1980.0
856,7012352,-36.0973,50.0,0.0000,0.6011,0.012615,19.656909,-1.045948,0.029368,3537,1982.1
857,7020544,-36.1879,50.0,0.0000,0.5048,-0.003677,18.755181,-1.054502,0.012605,3538,1984.3
858,7028736,-35.4173,50.0,0.0100,0.5382,0.000271,16.492510,-1.057707,0.016364,3538,1986.5
859,7036928,-38.6389,50.0,0.0000,0.5467,-0.001707,22.016666,-1.062664,0.015764,3537,1989.1
860,7045120,-38.5118,50.0,0.0000,0.6024,0.001082,20.326012,-1.078614,0.019062,3537,1991.7
861,7053312,-31.7146,50.0,0.0200,0.4551,0.007317,11.448807,-1.083120,0.020584,3537,1993.9
862,7061504,-34.1243,50.0,0.0200,0.4902,0.011397,14.280004,-1.079903,0.019273,3538,1995.7
863,7069696,-34.2650,50.0,0.0000,0.5205,-0.001361,16.382113,-1.080623,0.019680,3538,1997.9
864,7077888,-34.6448,50.0,0.0100,0.5195,0.017315,16.947191,-1.082755,0.024074,3539,1999.7
865,7086080,-30.5867,50.0,0.0200,0.4287,0.017326,17.681106,-1.083314,0.026587,3540,2001.5
866,7094272,-35.5828,50.0,0.0100,0.5136,-0.005471,21.316676,-1.079709,0.013375,3540,2003.7
867,7102464,-34.5745,50.0,0.0000,0.5078,-0.001262,20.114569,-1.078945,0.017860,3540,2005.8
868,7110656,-35.2305,50.0,0.0200,0.4792,0.004846,18.873833,-1.085221,0.023065,3541,2008.0
869,7118848,-34.9605,50.0,0.0100,0.5195,-0.002276,19.527453,-1.089613,0.014073,3541,2010.2
870,7127040,-34.3744,50.0,0.0000,0.4995,-0.004069,17.293971,-1.100441,0.012150,3541,2012.4
871,7135232,-32.6995,50.0,0.0200,0.4908,0.009247,16.602208,-1.108319,0.023318,3542,2014.3
872,7143424,-32.7929,50.0,0.0200,0.4692,-0.002719,18.420986,-1.109936,0.011423,3542,2016.5
873,7151616,-36.9337,50.0,0.0100,0.5732,0.012485,20.997394,-1.109683,0.025052,3543,2018.3
874,7159808,-37.3476,50.0,0.0200,0.5240,0.004181,19.196734,-1.109453,0.015989,3544,2020.2
875,7168000,-36.8896,50.0,0.0200,0.5222,-0.006522,21.115336,-1.115180,0.009218,3544,2022.4
876,7176192,-34.5957,50.0,0.0000,0.5050,-0.004623,17.592504,-1.124535,0.013161,3544,2024.6
877,7184384,-36.3905,50.0,0.0300,0.5630,-0.005987,19.418055,-1.130348,0.010035,3544,2026.8
878,7192576,-31.5808,50.0,0.0200,0.4752,0.006339,12.682150,-1.134491,0.017866,3545,2028.8
879,7200768,-34.3249,50.0,0.0100,0.4809,0.017285,16.752152,-1.136664,0.029147,3546,2030.6
880,7208960,-36.9806,50.0,0.0000,0.5119,-0.001179,19.239474,-1.140671,0.015986,3546,2032.8
881,7217152,-37.5119,50.0,0.0100,0.5561,-0.003649,24.672124,-1.147094,0.011402,3546,2035.1
882,7225344,-32.0011,50.0,0.0300,0.4635,0.000885,15.980756,-1.145809,0.019329,3546,2037.4
883,7233536,-36.4900,50.0,0.0000,0.5145,0.007019,21.755429,-1.140741,0.026832,3546,2039.5
884,7241728,-34.6244,50.0,0.0200,0.5485,-0.006047,19.298743,-1.143577,0.011145,3546,2041.7
885,7249920,-35.0763,50.0,0.0100,0.5062,-0.004565,23.107941,-1.152771,0.011436,3547,2043.9
886,7258112,-37.1059,50.0,0.0300,0.5693,-0.007187,23.447303,-1.155951,0.008203,3547,2046.2
887,7266304,-35.1251,50.0,0.0000,0.5908,0.004676,17.395221,-1.157926,0.018002,3547,2048.2
888,7274496,-31.3815,50.0,0.0000,0.4213,0.014849,12.823161,-1.164242,0.029025,3548,2050.3
889,7282688,-34.2857,50.0,0.0100,0.4786,-0.000282,14.192729,-1.164962,0.019473,3548,2052.6
890,7290880,-35.2816,50.0,0.0200,0.5102,-0.002216,16.791488,-1.164888,0.016363,3548,2054.8
891,7299072,-35.8362,50.0,0.0100,0.4844,-0.000954,17.865120,-1.167800,0.014290,3548,2057.0
892,7307264,-34.5224,50.0,0.0100,0.5070,-0.001764,22.810309,-1.168099,0.013052,3548,2059.2
893,7315456,-35.7279,50.0,0.0300,0.4904,-0.001777,17.928991,-1.171188,0.012605,3548,2061.4
894,7323648,-36.4300,50.0,0.0100,0.5227,-0.004754,17.791529,-1.173265,0.010566,3549,2063.6
895,7331840,-37.7597,50.0,0.0300,0.5665,-0.003631,20.844349,-1.175472,0.011181,3549,2065.9
896,7340032,-33.7477,50.0,0.0100,0.4386,0.013199,15.031427,-1.178575,0.026447,3549,2067.7
897,7348224,-36.4722,50.0,0.0100,0.5813,0.000141,20.662076,-1.179282,0.020716,3549,2070.0
898,7356416,-35.9599,50.0,0.0000,0.5424,-0.004200,20.938604,-1.185014,0.011160,3550,2072.2
899,7364608,-35.3820,50.0,0.0000,0.4769,-0.001328,19.679499,-1.197050,0.014779,3550,2074.4
900,7372800,-33.2981,50.0,0.0200,0.5142,-0.005966,16.834814,-1.201445,0.011635,3550,2076.6
901,7380992,-33.7608,50.0,0.0100,0.4952,0.001353,16.705048,-1.199468,0.018132,3550,2078.8
902,7389184,-35.5573,50.0,0.0300,0.4722,0.003494,15.711437,-1.194121,0.019510,3550,2081.0
903,7397376,-35.7838,50.0,0.0100,0.5471,-0.000016,18.402895,-1.203642,0.016112,3550,2083.3
904,7405568,-34.7146,50.0,0.0100,0.4911,-0.000990,15.753308,-1.213459,0.016009,3551,2085.5
905,7413760,-33.9898,50.0,0.0200,0.4426,0.011103,13.857770,-1.212508,0.018857,3551,2087.3
906,7421952,-37.7366,50.0,0.0000,0.5682,0.002148,21.086834,-1.211220,0.016539,3552,2089.5
907,7430144,-35.6550,50.0,0.0000,0.5439,-0.007963,20.358523,-1.212787,0.011610,3552,2091.7
908,7438336,-34.4237,50.0,0.0200,0.4295,-0.007388,16.744868,-1.220780,0.008950,3552,2093.9
909,7446528,-34.3884,50.0,0.0200,0.4928,-0.001158,20.471926,-1.222033,0.015752,3552,2096.2
910,7454720,-36.3692,50.0,0.0100,0.5467,-0.002953,16.790357,-1.218215,0.016361,3552,2098.5
911,7462912,-34.4168,50.0,0.0100,0.5474,-0.001774,18.160918,-1.221552,0.016186,3552,2100.7
912,7471104,-31.7505,50.0,0.0200,0.4899,0.005499,14.285914,-1.227626,0.012914,3553,2102.6
913,7479296,-34.7087,50.0,0.0100,0.4863,-0.003319,18.583387,-1.228005,0.016227,3553,2104.8
914,7487488,-35.3413,50.0,0.0200,0.5237,-0.003864,19.076219,-1.229179,0.014008,3553,2107.0
915,7495680,-32.9692,50.0,0.0200,0.4532,0.002008,14.922881,-1.234040,0.016434,3554,2109.0
916,7503872,-35.0212,50.0,0.0300,0.4721,-0.003605,16.876361,-1.239022,0.011226,3553,2111.9
917,7512064,-35.4983,50.0,0.0100,0.4947,-0.006281,18.909089,-1.247025,0.010736,3552,2114.5
918,7520256,-37.0394,50.0,0.0100,0.5543,-0.000924,21.113583,-1.248651,0.014694,3551,2117.2
919,7528448,-34.0080,50.0,0.0100,0.5168,-0.002569,15.598757,-1.249472,0.019059,3551,2119.8
920,7536640,-34.4695,50.0,0.0100,0.5466,-0.002243,16.240662,-1.252210,0.014643,3550,2122.4
921,7544832,-34.2077,50.0,0.0000,0.5237,0.006688,12.995443,-1.258156,0.020710,3550,2124.8
922,7553024,-34.8133,50.0,0.0100,0.4856,-0.003070,16.333318,-1.264838,0.013651,3550,2127.5
923,7561216,-34.2902,50.0,0.0200,0.5006,-0.002650,16.430989,-1.261536,0.013406,3549,2129.9
924,7569408,-34.5869,50.0,0.0200,0.4765,0.010150,16.820237,-1.262672,0.020438,3550,2132.0
925,7577600,-34.1343,50.0,0.0000,0.4708,0.002757,16.439087,-1.266525,0.019177,3549,2134.6
926,7585792,-31.9651,50.0,0.0000,0.5068,0.026673,14.568838,-1.270631,0.038222,3550,2136.7
927,7593984,-33.3618,50.0,0.0000,0.4463,0.005119,15.438457,-1.272605,0.015096,3550,2139.0
928,7602176,-33.6703,50.0,0.0200,0.4655,-0.003947,15.015438,-1.279255,0.014661,3550,2141.2
929,7610368,-35.1867,50.0,0.0300,0.5119,-0.004062,16.760537,-1.289749,0.015095,3550,2143.3
930,7618560,-32.4799,50.0,0.0200,0.4690,0.006369,14.048309,-1.297222,0.016175,3551,2145.4
931,7626752,-33.2076,50.0,0.0100,0.4913,-0.003279,15.790643,-1.298263,0.010591,3551,2147.6
932,7634944,-36.7726,50.0,0.0200,0.5308,-0.006846,17.506447,-1.298429,0.010266,3551,2149.8
933,7643136,-35.5112,50.0,0.0200,0.4806,-0.003247,16.469365,-1.304588,0.008808,3551,2152.1
934,7651328,-36.2958,50.0,0.0200,0.5412,-0.002724,19.759637,-1.314922,0.016272,3551,2154.3
935,7659520,-33.2138,50.0,0.0200,0.5503,0.002287,14.099174,-1.319268,0.020252,3551,2156.6
936,7667712,-35.3285,50.0,0.0000,0.5034,0.022296,15.392679,-1.320727,0.037070,3552,2158.4
937,7675904,-34.7366,50.0,0.0400,0.5003,-0.003143,13.425205,-1.325059,0.013842,3552,2160.7
938,7684096,-33.5927,50.0,0.0200,0.5074,-0.000958,14.652128,-1.329954,0.019483,3552,2162.9
939,7692288,-34.3289,50.0,0.0100,0.5220,-0.000168,16.174095,-1.329292,0.018367,3552,2165.2
940,7700480,-31.6884,50.0,0.0400,0.4480,0.007139,14.459457,-1.333977,0.022307,3553,2167.2
941,7708672,-35.3761,50.0,0.0300,0.5078,0.002167,18.761721,-1.342735,0.017511,3553,2169.5
942,7716864,-35.0614,50.0,0.0200,0.4989,-0.007168,17.624337,-1.352649,0.008381,3553,2171.8
943,7725056,-35.3845,50.0,0.0000,0.5387,0.001666,18.299980,-1.364972,0.018736,3553,2174.1
944,7733248,-34.7932,50.0,0.0100,0.4935,-0.001048,14.782520,-1.362434,0.015908,3553,2176.3
945,7741440,-35.1272,50.0,0.0400,0.4487,-0.001836,16.481266,-1.358005,0.012733,3553,2178.4
946,7749632,-34.5562,50.0,0.0100,0.5172,-0.002737,15.566788,-1.367865,0.017706,3553,2180.6
947,7757824,-31.7174,50.0,0.0100,0.5002,0.005342,15.847569,-1.381513,0.018881,3553,2182.9
948,7766016,-32.9788,50.0,0.0200,0.4612,0.009332,14.525642,-1.380122,0.025566,3554,2184.9
949,7774208,-36.0820,50.0,0.0300,0.4896,-0.001376,16.190651,-1.378217,0.013810,3554,2187.3
950,7782400,-35.4934,50.0,0.0100,0.4935,0.017376,13.860297,-1.376886,0.027341,3554,2189.2
951,7790592,-35.6075,50.0,0.0200,0.5436,0.010844,18.379496,-1.377801,0.024810,3555,2191.1
952,7798784,-36.3488,50.0,0.0200,0.5519,-0.000041,16.594570,-1.385814,0.016488,3555,2193.3
953,7806976,-35.7148,50.0,0.0000,0.5235,0.013905,15.168139,-1.398104,0.033031,3555,2195.7
954,7815168,-34.1499,50.0,0.0300,0.5333,-0.000812,13.169973,-1.400984,0.020576,3555,2198.0
955,7823360,-35.0483,50.0,0.0100,0.5237,0.012528,15.033912,-1.398106,0.026405,3556,2199.9
956,7831552,-32.5464,50.0,0.0600,0.4788,0.000773,13.938191,-1.398454,0.017061,3556,2202.1
957,7839744,-34.4165,50.0,0.0000,0.4790,0.020824,14.132105,-1.400985,0.024492,3557,2204.0
958,7847936,-32.6742,50.0,0.0100,0.4718,-0.000240,13.645943,-1.407391,0.017736,3557,2206.2
959,7856128,-36.1148,50.0,0.0300,0.5191,0.003215,14.873896,-1.416374,0.018819,3557,2208.2
960,7864320,-36.0927,50.0,0.0000,0.5523,-0.005121,17.032513,-1.421679,0.012242,3557,2210.5
961,7872512,-31.7266,50.0,0.0400,0.4354,0.007731,12.545302,-1.423565,0.022170,3558,2212.5
962,7880704,-36.1242,50.0,0.0100,0.5677,0.004334,16.191463,-1.422798,0.019974,3558,2214.7
963,7888896,-33.2753,50.0,0.0200,0.4632,-0.003479,15.418659,-1.424839,0.014414,3558,2217.0
964,7897088,-37.4659,50.0,0.0100,0.5499,0.005998,16.136613,-1.429757,0.023297,3558,2219.4
965,7905280,-34.1033,50.0,0.0100,0.5415,-0.000296,14.286962,-1.430081,0.016952,3558,2221.8
966,7913472,-33.3684,50.0,0.0500,0.4877,-0.003006,19.877609,-1.429746,0.012669,3558,2224.1
967,7921664,-33.4832,50.0,0.0100,0.4564,-0.005577,16.199648,-1.430990,0.013388,3558,2226.3
968,7929856,-32.6824,50.0,0.0100,0.4925,-0.004108,15.159274,-1.441322,0.013110,3558,2228.6
969,7938048,-33.5163,50.0,0.0200,0.4709,0.002434,13.933039,-1.452311,0.020594,3558,2231.0
970,7946240,-35.1180,50.0,0.0000,0.4911,0.003484,14.730425,-1.459527,0.017667,3557,2233.4
971,7954432,-36.5181,50.0,0.0100,0.5204,-0.001659,18.555549,-1.466604,0.014034,3557,2235.7
972,7962624,-35.4064,50.0,0.0000,0.5256,0.001990,16.759444,-1.470108,0.016177,3557,2238.0
973,7970816,-35.0238,50.0,0.0200,0.5042,-0.004305,16.407345,-1.474917,0.016847,3557,2240.3
974,7979008,-34.1623,50.0,0.0100,0.5468,-0.005662,16.320304,-1.478138,0.012814,3557,2242.6
975,7987200,-31.6420,50.0,0.0000,0.4310,-0.005381,12.672432,-1.486234,0.011775,3557,2245.0
976,7995392,-32.3852,50.0,0.0000,0.4751,0.029279,14.743054,-1.489528,0.040190,3558,2247.0
977,8003584,-32.2164,50.0,0.0200,0.4961,0.009782,14.446569,-1.489465,0.025298,3558,2249.1
978,8011776,-35.9980,50.0,0.0200,0.5163,0.000017,16.858197,-1.486596,0.016568,3558,2251.5
979,8019968,-32.7120,50.0,0.0300,0.4896,0.019266,14.702286,-1.484931,0.028798,3558,2253.5
980,8028160,-35.0152,50.0,0.0100,0.4789,0.003032,14.439004,-1.493165,0.019411,3558,2255.8
981,8036352,-34.4611,50.0,0.0200,0.5206,-0.000711,15.422013,-1.506859,0.013769,3559,2258.0
982,8044544,-31.9924,50.0,0.0200,0.4757,-0.002217,16.618616,-1.513992,0.013604,3559,2260.3
983,8052736,-32.0016,50.0,0.0100,0.4998,-0.001411,12.488292,-1.518392,0.014965,3559,2262.5
984,8060928,-34.1146,50.0,0.0200,0.4778,-0.002831,13.133798,-1.519081,0.013076,3559,2264.7
985,8069120,-36.2802,50.0,0.0100,0.5667,0.006801,14.818018,-1.517838,0.025386,3559,2267.0
986,8077312,-35.8002,50.0,0.0000,0.4947,0.008255,16.443951,-1.519101,0.021272,3560,2268.9
987,8085504,-33.9264,50.0,0.0000,0.5264,0.007627,12.550295,-1.518151,0.024911,3560,2271.1
988,8093696,-34.3486,50.0,0.0200,0.5621,-0.003804,16.143238,-1.516998,0.014351,3560,2273.3
989,8101888,-37.6712,50.0,0.0100,0.5280,-0.005230,16.701111,-1.522174,0.013010,3560,2275.6
990,8110080,-36.0802,50.0,0.0100,0.4879,-0.006482,17.029762,-1.522195,0.012419,3560,2277.9
991,8118272,-32.9152,50.0,0.0000,0.5026,-0.003501,16.520450,-1.521347,0.012027,3559,2280.7
992,8126464,-37.9561,50.0,0.0400,0.5685,-0.002711,20.604938,-1.531125,0.013988,3559,2283.0
993,8134656,-32.8864,50.0,0.0100,0.4939,0.006836,14.431507,-1.543864,0.017554,3559,2285.0
994,8142848,-35.3099,50.0,0.0300,0.4480,-0.001557,13.114574,-1.544019,0.016702,3559,2287.4
995,8151040,-34.3147,50.0,0.0500,0.5046,0.003961,15.287111,-1.546285,0.022877,3559,2289.7
996,8159232,-35.7028,50.0,0.0400,0.5290,0.000250,16.116665,-1.548465,0.015130,3559,2292.0
997,8167424,-36.6354,50.0,0.0200,0.5831,-0.000671,15.666427,-1.551138,0.016760,3559,2294.7
998,8175616,-33.7766,50.0,0.0200,0.4771,0.001579,15.343945,-1.551459,0.020258,3559,2297.0
999,8183808,-34.1090,50.0,0.0300,0.5403,-0.001871,16.722013,-1.551610,0.013999,3558,2299.8
1000,8192000,-36.9590,50.0,0.0100,0.5620,-0.003344,16.958310,-1.552635,0.014457,3557,2302.7
1001,8200192,-34.0599,50.0,0.0000,0.4831,0.001652,12.589424,-1.554130,0.019135,3556,2305.4
1002,8208384,-33.8513,50.0,0.0100,0.5145,0.015635,13.691597,-1.556627,0.023854,3556,2307.7
1003,8216576,-38.7343,50.0,0.0000,0.5333,-0.001150,19.580250,-1.558468,0.015080,3556,2310.3
1004,8224768,-34.3936,50.0,0.0000,0.5093,-0.005831,17.874065,-1.564818,0.011433,3556,2312.9
1005,8232960,-36.7429,50.0,0.0200,0.5107,0.006267,15.104808,-1.569928,0.017929,3556,2314.9
1006,8241152,-33.7163,50.0,0.0200,0.4679,-0.001999,14.157135,-1.571989,0.012101,3555,2317.6
1007,8249344,-35.0801,50.0,0.0300,0.5512,0.001100,15.197633,-1.577593,0.016575,3555,2320.1
1008,8257536,-35.6511,50.0,0.0100,0.4505,-0.004394,15.563834,-1.578201,0.011357,3555,2322.4
1009,8265728,-36.3594,50.0,0.0400,0.5523,-0.001667,18.781576,-1.577980,0.012777,3555,2324.9
